budget,dp,oracle,pair_agreement,pair_avg_kl_victim_to_stolen,pair_prompt_cos_sim,pair_prompt_l2_dist,seed,stolen_acc,stolen_avg_conf,stolen_f1,stolen_num_labels,stolen_pos_rate,stolen_prompt_len,stolen_prompt_norm,stolen_prompt_path,stolen_task,task,victim_acc,victim_avg_conf,victim_f1,victim_num_labels,victim_pos_rate,victim_prompt_len,victim_prompt_norm,victim_prompt_path,victim_task
200,False,hard,0.8207845134997452,0.1992238759523864,0.07081268727779388,31.584693908691406,42,0.7453897096281202,0.6789489477918395,nan,3,nan,20,5.857101917266846,checkpoints/mnli/stolen_mnli_nodp_budget200_seed42_hard.pt,mnli,mnli,0.7946001018848701,0.8087902782282779,nan,3,nan,20,31.454397201538086,checkpoints/mnli/victim_mnli_P20_seed42.pt,mnli
500,False,hard,0.8585838003056546,0.15822355851827077,0.0502304881811142,31.895587921142578,42,0.7669893020886398,0.7192373626522428,nan,3,nan,20,7.097723484039307,checkpoints/mnli/stolen_mnli_nodp_budget500_seed42_hard.pt,mnli,mnli,0.7946001018848701,0.8087902782282779,nan,3,nan,20,31.454397201538086,checkpoints/mnli/victim_mnli_P20_seed42.pt,mnli
1000,False,hard,0.8525725929699439,0.18893090616181016,0.05473659187555313,32.095218658447266,42,0.7582272032603159,0.7597626950870773,nan,3,nan,20,8.331396102905273,checkpoints/mnli/stolen_mnli_nodp_budget1000_seed42_hard.pt,mnli,mnli,0.7946001018848701,0.8087902782282779,nan,3,nan,20,31.454397201538086,checkpoints/mnli/victim_mnli_P20_seed42.pt,mnli
5000,False,hard,0.8999490575649516,0.3122393552314488,0.06178915500640869,34.49154281616211,42,0.7790117167600611,0.9192244181387654,nan,3,nan,20,16.228666305541992,checkpoints/mnli/stolen_mnli_nodp_budget5000_seed42_hard.pt,mnli,mnli,0.7946001018848701,0.8087902782282779,nan,3,nan,20,31.454397201538086,checkpoints/mnli/victim_mnli_P20_seed42.pt,mnli
200,False,hard,0.8249617931737137,0.1908069544553878,0.0694102942943573,22.18511390686035,43,0.7543555781966378,0.6663939811718202,nan,3,nan,20,5.808549880981445,checkpoints/mnli/stolen_mnli_nodp_budget200_seed43_hard.pt,mnli,mnli,0.7925624044829342,0.8030400614804051,nan,3,nan,20,21.81818389892578,checkpoints/mnli/victim_mnli_P20_seed43.pt,mnli
500,False,hard,0.8755985736118187,0.14624993617869855,0.06473563611507416,22.56068229675293,43,0.7735099337748345,0.7009413343634584,nan,3,nan,20,7.323943138122559,checkpoints/mnli/stolen_mnli_nodp_budget500_seed43_hard.pt,mnli,mnli,0.7925624044829342,0.8030400614804051,nan,3,nan,20,21.81818389892578,checkpoints/mnli/victim_mnli_P20_seed43.pt,mnli
1000,False,hard,0.8745797249108508,0.16243863449798696,0.05095737427473068,22.9659481048584,43,0.7692307692307693,0.7600727701211425,nan,3,nan,20,8.366985321044922,checkpoints/mnli/stolen_mnli_nodp_budget1000_seed43_hard.pt,mnli,mnli,0.7925624044829342,0.8030400614804051,nan,3,nan,20,21.81818389892578,checkpoints/mnli/victim_mnli_P20_seed43.pt,mnli
5000,False,hard,0.8976057055527255,0.28925020477933294,0.06555970758199692,26.407150268554688,43,0.7787060621497708,0.8992391989538394,nan,3,nan,20,16.375303268432617,checkpoints/mnli/stolen_mnli_nodp_budget5000_seed43_hard.pt,mnli,mnli,0.7925624044829342,0.8030400614804051,nan,3,nan,20,21.81818389892578,checkpoints/mnli/victim_mnli_P20_seed43.pt,mnli
200,False,hard,0.8094752929190016,0.15819328841935962,0.04481494799256325,25.211837768554688,44,0.7558838512480897,0.6932779800873657,nan,3,nan,20,5.5454511642456055,checkpoints/mnli/stolen_mnli_nodp_budget200_seed44_hard.pt,mnli,mnli,0.7809475292919001,0.7957867648124209,nan,3,nan,20,24.844175338745117,checkpoints/mnli/victim_mnli_P20_seed44.pt,mnli
500,False,hard,0.8464595007641366,0.151416479558952,0.07173047214746475,25.35466194152832,44,0.7656647987773816,0.714073017137851,nan,3,nan,20,7.148805618286133,checkpoints/mnli/stolen_mnli_nodp_budget500_seed44_hard.pt,mnli,mnli,0.7809475292919001,0.7957867648124209,nan,3,nan,20,24.844175338745117,checkpoints/mnli/victim_mnli_P20_seed44.pt,mnli
1000,False,hard,0.8710137544574631,0.13752012966362967,0.047595832496881485,25.76537322998047,44,0.7469179826795721,0.8051532968840791,nan,3,nan,20,8.112116813659668,checkpoints/mnli/stolen_mnli_nodp_budget1000_seed44_hard.pt,mnli,mnli,0.7809475292919001,0.7957867648124209,nan,3,nan,20,24.844175338745117,checkpoints/mnli/victim_mnli_P20_seed44.pt,mnli
5000,False,hard,0.8946510443199185,0.3422353588071212,0.01888461410999298,28.94475746154785,44,0.7757514009169638,0.9244183880907507,nan,3,nan,20,15.32805061340332,checkpoints/mnli/stolen_mnli_nodp_budget5000_seed44_hard.pt,mnli,mnli,0.7809475292919001,0.7957867648124209,nan,3,nan,20,24.844175338745117,checkpoints/mnli/victim_mnli_P20_seed44.pt,mnli
