budget,dp,oracle,pair_agreement,pair_avg_kl_victim_to_stolen,pair_prompt_cos_sim,pair_prompt_l2_dist,seed,stolen_acc,stolen_avg_conf,stolen_f1,stolen_num_labels,stolen_pos_rate,stolen_prompt_len,stolen_prompt_norm,stolen_prompt_path,stolen_task,task,victim_acc,victim_avg_conf,victim_f1,victim_num_labels,victim_pos_rate,victim_prompt_len,victim_prompt_norm,victim_prompt_path,victim_task
200,True,hard,0.8938312282628592,0.30378417505158317,0.01236472837626934,37.476966857910156,42,0.8484349258649094,0.7378947840883862,0.8467801628423391,2,0.48380010982976385,20,5.328523635864258,checkpoints/qnli/stolen_qnli_dp_eps8.0_budget200_seed42_hard.pt,qnli,qnli,0.8725974739154311,0.9774473662693248,0.8740043446777698,2,0.5057660626029654,20,37.162166595458984,checkpoints/qnli/victim_dp_qnli_eps8.0_P20_seed42.pt,qnli
500,True,hard,0.49514918542925135,0.647046941399858,0.02125861868262291,37.61382293701172,42,0.49441698700347797,0.5776808106940722,0.007902298850574713,2,0.004210140948196961,20,6.654924392700195,checkpoints/qnli/stolen_qnli_dp_eps8.0_budget500_seed42_hard.pt,qnli,qnli,0.8725974739154311,0.9774473662693248,0.8740043446777698,2,0.5057660626029654,20,37.162166595458984,checkpoints/qnli/victim_dp_qnli_eps8.0_P20_seed42.pt,qnli
200,True,hard,0.8938312282628592,0.30378417505158317,0.01236472837626934,37.476966857910156,42,0.8484349258649094,0.7378947840883862,0.8467801628423391,2,0.48380010982976385,20,5.328523635864258,checkpoints/qnli/stolen_qnli_dp_eps8.0_budget200_seed42_hard.pt,qnli,qnli,0.8725974739154311,0.9774473662693248,0.8740043446777698,2,0.5057660626029654,20,37.162166595458984,checkpoints/qnli/victim_dp_qnli_eps8.0_P20_seed42.pt,qnli
500,True,hard,0.49514918542925135,0.647046941399858,0.02125861868262291,37.61382293701172,42,0.49441698700347797,0.5776808106940722,0.007902298850574713,2,0.004210140948196961,20,6.654924392700195,checkpoints/qnli/stolen_qnli_dp_eps8.0_budget500_seed42_hard.pt,qnli,qnli,0.8725974739154311,0.9774473662693248,0.8740043446777698,2,0.5057660626029654,20,37.162166595458984,checkpoints/qnli/victim_dp_qnli_eps8.0_P20_seed42.pt,qnli
1000,True,hard,0.6897309170785283,0.527171852113824,0.00785487424582243,37.917030334472656,42,0.6648361706022332,0.6716596274155084,0.7103306438854612,2,0.6516565989383123,20,7.825748920440674,checkpoints/qnli/stolen_qnli_dp_eps8.0_budget1000_seed42_hard.pt,qnli,qnli,0.8725974739154311,0.9774473662693248,0.8740043446777698,2,0.5057660626029654,20,37.162166595458984,checkpoints/qnli/victim_dp_qnli_eps8.0_P20_seed42.pt,qnli
5000,True,hard,0.8508145707486728,0.29872442846025016,0.0009125033393502235,40.181739807128906,42,0.8072487644151565,0.7960912972257705,0.7984688995215312,2,0.4510342302764049,20,15.316146850585938,checkpoints/qnli/stolen_qnli_dp_eps8.0_budget5000_seed42_hard.pt,qnli,qnli,0.8725974739154311,0.9774473662693248,0.8740043446777698,2,0.5057660626029654,20,37.162166595458984,checkpoints/qnli/victim_dp_qnli_eps8.0_P20_seed42.pt,qnli
200,True,hard,0.5800842028189639,0.5987496439319117,-0.0006622126093134284,32.63612365722656,43,0.5445725791689547,0.6247332536451943,0.6856204195097295,2,0.9432546220025627,20,5.318541049957275,checkpoints/qnli/stolen_qnli_dp_eps8.0_budget200_seed43_hard.pt,qnli,qnli,0.8685703825736775,0.9768195015245494,0.8742116327960756,2,0.5394471901885411,20,32.19631576538086,checkpoints/qnli/victim_dp_qnli_eps8.0_P20_seed43.pt,qnli
500,True,hard,0.5916163280248947,0.566444990771519,0.00397074269130826,32.839420318603516,43,0.5524437122460186,0.7182530157517627,0.6896814316537632,2,0.9368478857770456,20,6.596334934234619,checkpoints/qnli/stolen_qnli_dp_eps8.0_budget500_seed43_hard.pt,qnli,qnli,0.8685703825736775,0.9768195015245494,0.8742116327960756,2,0.5394471901885411,20,32.19631576538086,checkpoints/qnli/victim_dp_qnli_eps8.0_P20_seed43.pt,qnli
1000,True,hard,0.5394471901885411,0.6592825573485303,-0.01473967730998993,33.10744857788086,43,0.5053999633900788,0.6643482861491802,0.6714494163424125,2,1.0,20,7.253667831420898,checkpoints/qnli/stolen_qnli_dp_eps8.0_budget1000_seed43_hard.pt,qnli,qnli,0.8685703825736775,0.9768195015245494,0.8742116327960756,2,0.5394471901885411,20,32.19631576538086,checkpoints/qnli/victim_dp_qnli_eps8.0_P20_seed43.pt,qnli
5000,True,hard,0.5645249862712796,0.8104519887042967,-0.011522534303367138,35.931453704833984,43,0.5308438586857038,0.8267856868832578,0.6808616610633794,2,0.9646714259564342,20,15.585339546203613,checkpoints/qnli/stolen_qnli_dp_eps8.0_budget5000_seed43_hard.pt,qnli,qnli,0.8685703825736775,0.9768195015245494,0.8742116327960756,2,0.5394471901885411,20,32.19631576538086,checkpoints/qnli/victim_dp_qnli_eps8.0_P20_seed43.pt,qnli
200,True,hard,0.6221856123009335,0.5898570511207113,-0.01040743850171566,32.846954345703125,44,0.6137653304045396,0.565947155408669,0.6666666666666667,2,0.6533040453963024,20,5.419490814208984,checkpoints/qnli/stolen_qnli_dp_eps8.0_budget200_seed44_hard.pt,qnli,qnli,0.8638110928061504,0.9721334556203916,0.862629246676514,2,0.48599670510708404,20,32.340431213378906,checkpoints/qnli/victim_dp_qnli_eps8.0_P20_seed44.pt,qnli
500,True,hard,0.5172981878088962,0.6223495086317815,-0.0014978395774960518,32.95487976074219,44,0.5268167673439502,0.5535011146611049,0.6684622290624599,2,0.9218378180486912,20,6.285836696624756,checkpoints/qnli/stolen_qnli_dp_eps8.0_budget500_seed44_hard.pt,qnli,qnli,0.8638110928061504,0.9721334556203916,0.862629246676514,2,0.48599670510708404,20,32.340431213378906,checkpoints/qnli/victim_dp_qnli_eps8.0_P20_seed44.pt,qnli
1000,True,hard,0.49405088779059125,0.6277831269776932,-0.02124909870326519,33.08890914916992,44,0.5127219476478125,0.5324468139586989,0.6705445544554457,2,0.9736408566721582,20,6.344457149505615,checkpoints/qnli/stolen_qnli_dp_eps8.0_budget1000_seed44_hard.pt,qnli,qnli,0.8638110928061504,0.9721334556203916,0.862629246676514,2,0.48599670510708404,20,32.340431213378906,checkpoints/qnli/victim_dp_qnli_eps8.0_P20_seed44.pt,qnli
5000,True,hard,0.6390261760937214,0.5798569985324595,0.0009702383540570736,35.41307067871094,44,0.6302397949844408,0.7469517890948331,0.7169282511210763,2,0.8008420281896393,20,14.459930419921875,checkpoints/qnli/stolen_qnli_dp_eps8.0_budget5000_seed44_hard.pt,qnli,qnli,0.8638110928061504,0.9721334556203916,0.862629246676514,2,0.48599670510708404,20,32.340431213378906,checkpoints/qnli/victim_dp_qnli_eps8.0_P20_seed44.pt,qnli
