budget,dp,oracle,pair_agreement,pair_avg_kl_victim_to_stolen,pair_prompt_cos_sim,pair_prompt_l2_dist,seed,stolen_acc,stolen_avg_conf,stolen_f1,stolen_num_labels,stolen_pos_rate,stolen_prompt_len,stolen_prompt_norm,stolen_prompt_path,stolen_task,task,victim_acc,victim_avg_conf,victim_f1,victim_num_labels,victim_pos_rate,victim_prompt_len,victim_prompt_norm,victim_prompt_path,victim_task
200,False,probs,0.9759174311926605,0.014874684769626058,0.08868035674095154,12.671404838562012,42,0.8990825688073395,0.9257078433255537,0.9030837004405287,2,0.5321100917431193,20,5.363561630249023,checkpoints/sst2/stolen_sst2_nodp_budget200_seed42_soft.pt,sst2,sst2,0.9002293577981652,0.9296175493012875,0.9038674033149171,2,0.5286697247706422,20,11.965764045715332,checkpoints/sst2/victim_sst2_P20_seed42.pt,sst2
500,False,probs,0.9805045871559633,0.0073151821356027494,0.13384586572647095,12.67766284942627,42,0.8922018348623854,0.9301752650409664,0.8969298245614036,2,0.536697247706422,20,6.085834980010986,checkpoints/sst2/stolen_sst2_nodp_budget500_seed42_soft.pt,sst2,sst2,0.9002293577981652,0.9296175493012875,0.9038674033149171,2,0.5286697247706422,20,11.965764045715332,checkpoints/sst2/victim_sst2_P20_seed42.pt,sst2
1000,False,probs,0.9839449541284404,0.007942402690495237,0.11049733310937881,12.92010498046875,42,0.893348623853211,0.9286877299667499,0.898360655737705,2,0.5401376146788991,20,6.371722221374512,checkpoints/sst2/stolen_sst2_nodp_budget1000_seed42_soft.pt,sst2,sst2,0.9002293577981652,0.9296175493012875,0.9038674033149171,2,0.5286697247706422,20,11.965764045715332,checkpoints/sst2/victim_sst2_P20_seed42.pt,sst2
5000,False,probs,0.9862385321100917,0.004362218942783705,0.13566529750823975,12.792076110839844,42,0.8956422018348624,0.9281297779958183,0.900328587075575,2,0.5378440366972477,20,6.428851127624512,checkpoints/sst2/stolen_sst2_nodp_budget5000_seed42_soft.pt,sst2,sst2,0.9002293577981652,0.9296175493012875,0.9038674033149171,2,0.5286697247706422,20,11.965764045715332,checkpoints/sst2/victim_sst2_P20_seed42.pt,sst2
200,False,probs,0.9782110091743119,0.011744249868420285,0.0892862007021904,19.353734970092773,43,0.8979357798165137,0.9305223193737345,0.9023051591657519,2,0.5355504587155964,20,5.316398620605469,checkpoints/sst2/stolen_sst2_nodp_budget200_seed43_soft.pt,sst2,sst2,0.8990825688073395,0.9305609038116736,0.9017857142857143,2,0.518348623853211,20,19.089954376220703,checkpoints/sst2/victim_sst2_P20_seed43.pt,sst2
500,False,probs,0.981651376146789,0.010688165518873876,0.08599968254566193,19.52288055419922,43,0.8944954128440367,0.9339546501089674,0.8984547461368653,2,0.5298165137614679,20,6.047619342803955,checkpoints/sst2/stolen_sst2_nodp_budget500_seed43_soft.pt,sst2,sst2,0.8990825688073395,0.9305609038116736,0.9017857142857143,2,0.518348623853211,20,19.089954376220703,checkpoints/sst2/victim_sst2_P20_seed43.pt,sst2
1000,False,probs,0.981651376146789,0.00981607869557968,0.08879464864730835,19.541662216186523,43,0.8944954128440367,0.9307748724561219,0.8984547461368653,2,0.5298165137614679,20,6.203253746032715,checkpoints/sst2/stolen_sst2_nodp_budget1000_seed43_soft.pt,sst2,sst2,0.8990825688073395,0.9305609038116736,0.9017857142857143,2,0.518348623853211,20,19.089954376220703,checkpoints/sst2/victim_sst2_P20_seed43.pt,sst2
5000,False,probs,0.7706422018348624,0.3202155607009153,0.035469502210617065,21.681800842285156,43,0.7614678899082569,0.7804118230802204,0.7438423645320198,2,0.42201834862385323,20,10.979185104370117,checkpoints/sst2/stolen_sst2_nodp_budget5000_seed43_soft.pt,sst2,sst2,0.8990825688073395,0.9305609038116736,0.9017857142857143,2,0.518348623853211,20,19.089954376220703,checkpoints/sst2/victim_sst2_P20_seed43.pt,sst2
200,False,probs,0.9782110091743119,0.01259269056106926,0.03425173461437225,13.155585289001465,44,0.8922018348623854,0.9328017322295302,0.8948545861297538,2,0.5160550458715596,20,5.3134942054748535,checkpoints/sst2/stolen_sst2_nodp_budget200_seed44_soft.pt,sst2,sst2,0.8979357798165137,0.9371933149635245,0.9005586592178771,2,0.5172018348623854,20,12.21816635131836,checkpoints/sst2/victim_sst2_P20_seed44.pt,sst2
500,False,probs,0.9896788990825688,0.00906838868838658,0.03457954153418541,13.461103439331055,44,0.8922018348623854,0.9366670661016342,0.8950892857142858,2,0.518348623853211,20,6.087857246398926,checkpoints/sst2/stolen_sst2_nodp_budget500_seed44_soft.pt,sst2,sst2,0.8979357798165137,0.9371933149635245,0.9005586592178771,2,0.5172018348623854,20,12.21816635131836,checkpoints/sst2/victim_sst2_P20_seed44.pt,sst2
