budget,dp,oracle,pair_agreement,pair_avg_kl_victim_to_stolen,pair_prompt_cos_sim,pair_prompt_l2_dist,seed,stolen_acc,stolen_avg_conf,stolen_f1,stolen_num_labels,stolen_pos_rate,stolen_prompt_len,stolen_prompt_norm,stolen_prompt_path,stolen_task,task,victim_acc,victim_avg_conf,victim_f1,victim_num_labels,victim_pos_rate,victim_prompt_len,victim_prompt_norm,victim_prompt_path,victim_task
200,True,hard,0.9288990825688074,0.12007479834447213,0.045995552092790604,30.695280075073242,42,0.8715596330275229,0.9385345835204518,0.881104033970276,2,0.5711009174311926,20,5.537539958953857,checkpoints/sst2/stolen_sst2_dp_eps8.0_budget200_seed42_hard.pt,sst2,sst2,0.8922018348623854,0.9781266396198798,0.8957871396895787,2,0.5252293577981652,20,30.447429656982422,checkpoints/sst2/victim_dp_sst2_eps8.0_P20_seed42.pt,sst2
500,True,hard,0.9357798165137615,0.08235126029734217,0.04555339738726616,30.89565086364746,42,0.8784403669724771,0.9462002876701705,0.8830022075055187,2,0.5298165137614679,20,6.810896396636963,checkpoints/sst2/stolen_sst2_dp_eps8.0_budget500_seed42_hard.pt,sst2,sst2,0.8922018348623854,0.9781266396198798,0.8957871396895787,2,0.5252293577981652,20,30.447429656982422,checkpoints/sst2/victim_dp_sst2_eps8.0_P20_seed42.pt,sst2
1000,True,hard,0.9621559633027523,0.06935460756131269,0.027002234011888504,31.30844497680664,42,0.8910550458715596,0.9611262531455503,0.8928974069898534,2,0.5080275229357798,20,8.160309791564941,checkpoints/sst2/stolen_sst2_dp_eps8.0_budget1000_seed42_hard.pt,sst2,sst2,0.8922018348623854,0.9781266396198798,0.8957871396895787,2,0.5252293577981652,20,30.447429656982422,checkpoints/sst2/victim_dp_sst2_eps8.0_P20_seed42.pt,sst2
5000,True,hard,0.9782110091743119,0.0379049283102018,0.022716442123055458,33.17266082763672,42,0.893348623853211,0.9674501200334742,0.8976897689768978,2,0.533256880733945,20,13.877166748046875,checkpoints/sst2/stolen_sst2_dp_eps8.0_budget5000_seed42_hard.pt,sst2,sst2,0.8922018348623854,0.9781266396198798,0.8957871396895787,2,0.5252293577981652,20,30.447429656982422,checkpoints/sst2/victim_dp_sst2_eps8.0_P20_seed42.pt,sst2
200,True,hard,0.9529816513761468,0.07914971925933427,0.03230757638812065,16.777137756347656,43,0.8818807339449541,0.9566104127726424,0.8825541619156214,2,0.49655963302752293,20,5.619844436645508,checkpoints/sst2/stolen_sst2_dp_eps8.0_budget200_seed43_hard.pt,sst2,sst2,0.8944954128440367,0.981060176814368,0.8966292134831462,2,0.5114678899082569,20,15.990506172180176,checkpoints/sst2/victim_dp_sst2_eps8.0_P20_seed43.pt,sst2
500,True,hard,0.963302752293578,0.05672728277127677,0.04379855468869209,17.03508949279785,43,0.8830275229357798,0.9593084974026461,0.8848758465011287,2,0.5068807339449541,20,6.615474700927734,checkpoints/sst2/stolen_sst2_dp_eps8.0_budget500_seed43_hard.pt,sst2,sst2,0.8944954128440367,0.981060176814368,0.8966292134831462,2,0.5114678899082569,20,15.990506172180176,checkpoints/sst2/victim_dp_sst2_eps8.0_P20_seed43.pt,sst2
1000,True,hard,0.9678899082568807,0.06105197497874225,0.05294828116893768,17.308372497558594,43,0.8876146788990825,0.9640398769203676,0.8891402714932127,2,0.5045871559633027,20,7.525014877319336,checkpoints/sst2/stolen_sst2_dp_eps8.0_budget1000_seed43_hard.pt,sst2,sst2,0.8944954128440367,0.981060176814368,0.8966292134831462,2,0.5114678899082569,20,15.990506172180176,checkpoints/sst2/victim_dp_sst2_eps8.0_P20_seed43.pt,sst2
5000,True,hard,0.9644495412844036,0.0687155707508599,0.052402764558792114,19.912309646606445,43,0.875,0.97094239226175,0.8784838350055741,2,0.5194954128440367,20,12.733570098876953,checkpoints/sst2/stolen_sst2_dp_eps8.0_budget5000_seed43_hard.pt,sst2,sst2,0.8944954128440367,0.981060176814368,0.8966292134831462,2,0.5114678899082569,20,15.990506172180176,checkpoints/sst2/victim_dp_sst2_eps8.0_P20_seed43.pt,sst2
200,True,hard,0.9277522935779816,0.11245421450072472,0.008164516650140285,34.45958709716797,44,0.8681192660550459,0.9446889851071419,0.8720800889877642,2,0.5217889908256881,20,5.499547958374023,checkpoints/sst2/stolen_sst2_dp_eps8.0_budget200_seed44_hard.pt,sst2,sst2,0.8944954128440367,0.9803413819829259,0.8973214285714286,2,0.518348623853211,20,34.062843322753906,checkpoints/sst2/victim_dp_sst2_eps8.0_P20_seed44.pt,sst2
500,True,hard,0.9357798165137615,0.10687284943980908,-0.0020128553733229637,34.724483489990234,44,0.8761467889908257,0.9510267721403629,0.8747099767981439,2,0.4793577981651376,20,6.678105354309082,checkpoints/sst2/stolen_sst2_dp_eps8.0_budget500_seed44_hard.pt,sst2,sst2,0.8944954128440367,0.9803413819829259,0.8973214285714286,2,0.518348623853211,20,34.062843322753906,checkpoints/sst2/victim_dp_sst2_eps8.0_P20_seed44.pt,sst2
