budget,dp,oracle,pair_agreement,pair_avg_kl_victim_to_stolen,pair_prompt_cos_sim,pair_prompt_l2_dist,seed,stolen_acc,stolen_avg_conf,stolen_f1,stolen_num_labels,stolen_pos_rate,stolen_prompt_len,stolen_prompt_norm,stolen_prompt_path,stolen_task,task,victim_acc,victim_avg_conf,victim_f1,victim_num_labels,victim_pos_rate,victim_prompt_len,victim_prompt_norm,victim_prompt_path,victim_task
200,False,hard,0.4815236210734603,0.5342992351914938,0.03294304013252258,16.800073623657227,42,0.46517437546376456,0.6461171785440004,0.5730476848652385,2,0.8844917140737076,20,5.509000301361084,checkpoints/qqp/stolen_qqp_nodp_budget200_seed42_hard.pt,qqp,qqp,0.8862973039821914,0.8991629268165983,0.8485187992223284,2,0.3824387830818699,20,16.053665161132812,checkpoints/qqp/victim_qqp_P20_seed42.pt,qqp
500,False,hard,0.5726688102893891,0.5304375683645078,0.015863174572587013,17.242271423339844,42,0.559188721246599,0.7318547089619416,0.5976066832242041,2,0.7273064556022756,20,6.5507426261901855,checkpoints/qqp/stolen_qqp_nodp_budget500_seed42_hard.pt,qqp,qqp,0.8862973039821914,0.8991629268165983,0.8485187992223284,2,0.3824387830818699,20,16.053665161132812,checkpoints/qqp/victim_qqp_P20_seed42.pt,qqp
1000,False,hard,0.5025970813752164,0.5267364429271726,0.009428559802472591,17.80370330810547,42,0.4859510264654959,0.6539109215180885,0.5807089394153367,2,0.8578283452881523,20,7.850358009338379,checkpoints/qqp/stolen_qqp_nodp_budget1000_seed42_hard.pt,qqp,qqp,0.8862973039821914,0.8991629268165983,0.8485187992223284,2,0.3824387830818699,20,16.053665161132812,checkpoints/qqp/victim_qqp_P20_seed42.pt,qqp
5000,False,hard,0.7293841207024486,0.3497896559324531,0.018381549045443535,20.400144577026367,42,0.7093247588424437,0.8028147142416411,0.60998274259923,2,0.3771209497897601,20,12.886067390441895,checkpoints/qqp/stolen_qqp_nodp_budget5000_seed42_hard.pt,qqp,qqp,0.8862973039821914,0.8991629268165983,0.8485187992223284,2,0.3824387830818699,20,16.053665161132812,checkpoints/qqp/victim_qqp_P20_seed42.pt,qqp
200,False,hard,0.6248330447687361,0.4200839135439243,0.031161261722445488,37.32155990600586,43,0.6210981944100915,0.6002733908046333,0.13613037839057127,2,0.07044274053920356,20,5.480897903442383,checkpoints/qqp/stolen_qqp_nodp_budget200_seed43_hard.pt,qqp,qqp,0.8874845411822904,0.8971005510759035,0.8464990720431923,2,0.364828097947069,20,37.088104248046875,checkpoints/qqp/victim_qqp_P20_seed43.pt,qqp
500,False,hard,0.6172891417264408,0.4545775070790162,0.03035304881632328,37.439422607421875,43,0.614048973534504,0.7087830792846227,0.12572837292693861,2,0.07328716299777394,20,6.365029811859131,checkpoints/qqp/stolen_qqp_nodp_budget500_seed43_hard.pt,qqp,qqp,0.8874845411822904,0.8971005510759035,0.8464990720431923,2,0.364828097947069,20,37.088104248046875,checkpoints/qqp/victim_qqp_P20_seed43.pt,qqp
1000,False,hard,0.5962156814246846,0.4932129653084552,0.011240145191550255,37.789337158203125,43,0.5937175364828098,0.7389526003927929,0.4416723317471108,2,0.35951026465495917,20,7.675020694732666,checkpoints/qqp/stolen_qqp_nodp_budget1000_seed43_hard.pt,qqp,qqp,0.8874845411822904,0.8971005510759035,0.8464990720431923,2,0.364828097947069,20,37.088104248046875,checkpoints/qqp/victim_qqp_P20_seed43.pt,qqp
5000,False,hard,0.6211723967350977,0.4816887843116451,0.03370996564626694,39.10783004760742,43,0.6155577541429631,0.7463939441244053,0.5971333039579068,2,0.5860994311155083,20,13.718502044677734,checkpoints/qqp/stolen_qqp_nodp_budget5000_seed43_hard.pt,qqp,qqp,0.8874845411822904,0.8971005510759035,0.8464990720431923,2,0.364828097947069,20,37.088104248046875,checkpoints/qqp/victim_qqp_P20_seed43.pt,qqp
200,False,hard,0.48773188226564435,0.4782158574991936,-0.013676611706614494,25.226215362548828,44,0.48169675983180804,0.548393486526795,0.4469371057562881,2,0.5689834281474153,20,5.50602912902832,checkpoints/qqp/stolen_qqp_nodp_budget200_seed44_hard.pt,qqp,qqp,0.8876576799406382,0.9038085489322607,0.8493832073219261,2,0.37771456838980955,20,24.542800903320312,checkpoints/qqp/victim_qqp_P20_seed44.pt,qqp
500,False,hard,0.6032154340836012,0.42310609159391765,0.005536630284041166,25.543193817138672,44,0.6106851348008905,0.6084737576737782,0.26207219878105953,2,0.1594113282216176,20,7.215709209442139,checkpoints/qqp/stolen_qqp_nodp_budget500_seed44_hard.pt,qqp,qqp,0.8876576799406382,0.9038085489322607,0.8493832073219261,2,0.37771456838980955,20,24.542800903320312,checkpoints/qqp/victim_qqp_P20_seed44.pt,qqp
1000,False,hard,0.5499134306208261,0.5189726307225233,-0.004885672591626644,25.996044158935547,44,0.5409102151867425,0.6640047948017823,0.5582502320489326,2,0.6710858273559238,20,8.45093822479248,checkpoints/qqp/stolen_qqp_nodp_budget1000_seed44_hard.pt,qqp,qqp,0.8876576799406382,0.9038085489322607,0.8493832073219261,2,0.37771456838980955,20,24.542800903320312,checkpoints/qqp/victim_qqp_P20_seed44.pt,qqp
5000,False,hard,0.7148157308929013,0.3835970518570149,0.029240410774946213,28.263978958129883,44,0.6949295077912441,0.8102493101200667,0.6214009454232917,2,0.43762057877813504,20,14.753966331481934,checkpoints/qqp/stolen_qqp_nodp_budget5000_seed44_hard.pt,qqp,qqp,0.8876576799406382,0.9038085489322607,0.8493832073219261,2,0.37771456838980955,20,24.542800903320312,checkpoints/qqp/victim_qqp_P20_seed44.pt,qqp
